melspectrogram,mfcc,class_id
../../datasets/images/test/6207398330730662505_melspectrogram_30sec.jpg,../../datasets/images/test/6207398330730662505_mfcc_30sec.jpg,7
../../datasets/images/test/1336914934677481154_melspectrogram_80sec.jpg,../../datasets/images/test/1336914934677481154_mfcc_80sec.jpg,1
../../datasets/images/test/4806131792247034916_melspectrogram_20sec.jpg,../../datasets/images/test/4806131792247034916_mfcc_20sec.jpg,7
../../datasets/images/test/3481339898748166371_melspectrogram_60sec.jpg,../../datasets/images/test/3481339898748166371_mfcc_60sec.jpg,7
../../datasets/images/test/2086532839638775590_melspectrogram_0sec.jpg,../../datasets/images/test/2086532839638775590_mfcc_0sec.jpg,4
../../datasets/images/test/6028581281869073156_melspectrogram_50sec.jpg,../../datasets/images/test/6028581281869073156_mfcc_50sec.jpg,7
../../datasets/images/test/4533750226510044203_melspectrogram_90sec.jpg,../../datasets/images/test/4533750226510044203_mfcc_90sec.jpg,7
../../datasets/images/test/5764550898948152556_melspectrogram_90sec.jpg,../../datasets/images/test/5764550898948152556_mfcc_90sec.jpg,7
../../datasets/images/test/8268556918698040148_melspectrogram_0sec.jpg,../../datasets/images/test/8268556918698040148_mfcc_0sec.jpg,7
../../datasets/images/test/8748917260644827522_melspectrogram_30sec.jpg,../../datasets/images/test/8748917260644827522_mfcc_30sec.jpg,2
../../datasets/images/test/7113360513128101993_melspectrogram_40sec.jpg,../../datasets/images/test/7113360513128101993_mfcc_40sec.jpg,7
../../datasets/images/test/5731177146376745139_melspectrogram_60sec.jpg,../../datasets/images/test/5731177146376745139_mfcc_60sec.jpg,5
../../datasets/images/test/5937197575161236599_melspectrogram_80sec.jpg,../../datasets/images/test/5937197575161236599_mfcc_80sec.jpg,6
../../datasets/images/test/4437713607046012579_melspectrogram_20sec.jpg,../../datasets/images/test/4437713607046012579_mfcc_20sec.jpg,7
../../datasets/images/test/1839247919261287640_melspectrogram_80sec.jpg,../../datasets/images/test/1839247919261287640_mfcc_80sec.jpg,4
../../datasets/images/test/5332267662826135260_melspectrogram_20sec.jpg,../../datasets/images/test/5332267662826135260_mfcc_20sec.jpg,7
../../datasets/images/test/3430551868124058697_melspectrogram_40sec.jpg,../../datasets/images/test/3430551868124058697_mfcc_40sec.jpg,7
../../datasets/images/test/3568584022254345078_melspectrogram_60sec.jpg,../../datasets/images/test/3568584022254345078_mfcc_60sec.jpg,1
../../datasets/images/test/9100441977736364128_melspectrogram_100sec.jpg,../../datasets/images/test/9100441977736364128_mfcc_100sec.jpg,7
../../datasets/images/test/598707540027268946_melspectrogram_80sec.jpg,../../datasets/images/test/598707540027268946_mfcc_80sec.jpg,3
../../datasets/images/test/111875254072901366_melspectrogram_60sec.jpg,../../datasets/images/test/111875254072901366_mfcc_60sec.jpg,7
../../datasets/images/test/83101065899482526_melspectrogram_100sec.jpg,../../datasets/images/test/83101065899482526_mfcc_100sec.jpg,5
../../datasets/images/test/8367269292645807345_melspectrogram_60sec.jpg,../../datasets/images/test/8367269292645807345_mfcc_60sec.jpg,8
../../datasets/images/test/3946035721867353576_melspectrogram_20sec.jpg,../../datasets/images/test/3946035721867353576_mfcc_20sec.jpg,4
../../datasets/images/test/4786153263680706839_melspectrogram_80sec.jpg,../../datasets/images/test/4786153263680706839_mfcc_80sec.jpg,1
../../datasets/images/test/4138472773612367738_melspectrogram_30sec.jpg,../../datasets/images/test/4138472773612367738_mfcc_30sec.jpg,7
../../datasets/images/test/1171919643918048375_melspectrogram_30sec.jpg,../../datasets/images/test/1171919643918048375_mfcc_30sec.jpg,7
../../datasets/images/test/2352755616008459911_melspectrogram_100sec.jpg,../../datasets/images/test/2352755616008459911_mfcc_100sec.jpg,7
../../datasets/images/test/3238491896654054392_melspectrogram_30sec.jpg,../../datasets/images/test/3238491896654054392_mfcc_30sec.jpg,7
../../datasets/images/test/3964453398338150630_melspectrogram_90sec.jpg,../../datasets/images/test/3964453398338150630_mfcc_90sec.jpg,7
../../datasets/images/test/4064872599571306444_melspectrogram_20sec.jpg,../../datasets/images/test/4064872599571306444_mfcc_20sec.jpg,7
../../datasets/images/test/2448780857487472660_melspectrogram_40sec.jpg,../../datasets/images/test/2448780857487472660_mfcc_40sec.jpg,1
../../datasets/images/test/8604231012014566133_melspectrogram_80sec.jpg,../../datasets/images/test/8604231012014566133_mfcc_80sec.jpg,7
../../datasets/images/test/1589037431845949396_melspectrogram_80sec.jpg,../../datasets/images/test/1589037431845949396_mfcc_80sec.jpg,7
../../datasets/images/test/2836720292762893520_melspectrogram_80sec.jpg,../../datasets/images/test/2836720292762893520_mfcc_80sec.jpg,7
../../datasets/images/test/7431500044913423565_melspectrogram_30sec.jpg,../../datasets/images/test/7431500044913423565_mfcc_30sec.jpg,4
../../datasets/images/test/642394692833904574_melspectrogram_80sec.jpg,../../datasets/images/test/642394692833904574_mfcc_80sec.jpg,7
../../datasets/images/test/5781833276596242534_melspectrogram_30sec.jpg,../../datasets/images/test/5781833276596242534_mfcc_30sec.jpg,1
../../datasets/images/test/1421110281943465330_melspectrogram_80sec.jpg,../../datasets/images/test/1421110281943465330_mfcc_80sec.jpg,7
../../datasets/images/test/6474726230809904560_melspectrogram_90sec.jpg,../../datasets/images/test/6474726230809904560_mfcc_90sec.jpg,6
../../datasets/images/test/1663290289749243875_melspectrogram_10sec.jpg,../../datasets/images/test/1663290289749243875_mfcc_10sec.jpg,7
../../datasets/images/test/7379271060182763664_melspectrogram_10sec.jpg,../../datasets/images/test/7379271060182763664_mfcc_10sec.jpg,7
../../datasets/images/test/373059356760374976_melspectrogram_0sec.jpg,../../datasets/images/test/373059356760374976_mfcc_0sec.jpg,7
../../datasets/images/test/4682578707537285450_melspectrogram_10sec.jpg,../../datasets/images/test/4682578707537285450_mfcc_10sec.jpg,7
../../datasets/images/test/1042952659157158939_melspectrogram_50sec.jpg,../../datasets/images/test/1042952659157158939_mfcc_50sec.jpg,7
../../datasets/images/test/1728187196330391621_melspectrogram_10sec.jpg,../../datasets/images/test/1728187196330391621_mfcc_10sec.jpg,7
../../datasets/images/test/402365091365984415_melspectrogram_30sec.jpg,../../datasets/images/test/402365091365984415_mfcc_30sec.jpg,7
../../datasets/images/test/1496479577269104343_melspectrogram_60sec.jpg,../../datasets/images/test/1496479577269104343_mfcc_60sec.jpg,7
../../datasets/images/test/8309980723439272224_melspectrogram_50sec.jpg,../../datasets/images/test/8309980723439272224_mfcc_50sec.jpg,7
../../datasets/images/test/2463072566501022218_melspectrogram_70sec.jpg,../../datasets/images/test/2463072566501022218_mfcc_70sec.jpg,5
../../datasets/images/test/1762275880592825717_melspectrogram_10sec.jpg,../../datasets/images/test/1762275880592825717_mfcc_10sec.jpg,4
../../datasets/images/test/347556125684013006_melspectrogram_60sec.jpg,../../datasets/images/test/347556125684013006_mfcc_60sec.jpg,4
../../datasets/images/test/1034556387178849411_melspectrogram_60sec.jpg,../../datasets/images/test/1034556387178849411_mfcc_60sec.jpg,7
../../datasets/images/test/8011477996358310683_melspectrogram_0sec.jpg,../../datasets/images/test/8011477996358310683_mfcc_0sec.jpg,7
../../datasets/images/test/296746395953482653_melspectrogram_90sec.jpg,../../datasets/images/test/296746395953482653_mfcc_90sec.jpg,7
../../datasets/images/test/8510636781776839750_melspectrogram_0sec.jpg,../../datasets/images/test/8510636781776839750_mfcc_0sec.jpg,7
../../datasets/images/test/8106940376204234677_melspectrogram_80sec.jpg,../../datasets/images/test/8106940376204234677_mfcc_80sec.jpg,7
../../datasets/images/test/7973011159357859820_melspectrogram_20sec.jpg,../../datasets/images/test/7973011159357859820_mfcc_20sec.jpg,7
../../datasets/images/test/4584588826990772675_melspectrogram_100sec.jpg,../../datasets/images/test/4584588826990772675_mfcc_100sec.jpg,7
../../datasets/images/test/4360199382718683924_melspectrogram_10sec.jpg,../../datasets/images/test/4360199382718683924_mfcc_10sec.jpg,2
../../datasets/images/test/2876681911163399913_melspectrogram_70sec.jpg,../../datasets/images/test/2876681911163399913_mfcc_70sec.jpg,7
../../datasets/images/test/5995341951360161307_melspectrogram_70sec.jpg,../../datasets/images/test/5995341951360161307_mfcc_70sec.jpg,7
../../datasets/images/test/8805635573369809788_melspectrogram_70sec.jpg,../../datasets/images/test/8805635573369809788_mfcc_70sec.jpg,8
../../datasets/images/test/6054252249536477688_melspectrogram_0sec.jpg,../../datasets/images/test/6054252249536477688_mfcc_0sec.jpg,7
../../datasets/images/test/1446799877501951865_melspectrogram_90sec.jpg,../../datasets/images/test/1446799877501951865_mfcc_90sec.jpg,3
../../datasets/images/test/4426969456364314016_melspectrogram_80sec.jpg,../../datasets/images/test/4426969456364314016_mfcc_80sec.jpg,1
../../datasets/images/test/5088292306139713571_melspectrogram_50sec.jpg,../../datasets/images/test/5088292306139713571_mfcc_50sec.jpg,7
../../datasets/images/test/1297306027685979858_melspectrogram_0sec.jpg,../../datasets/images/test/1297306027685979858_mfcc_0sec.jpg,7
../../datasets/images/test/4573464738262686748_melspectrogram_80sec.jpg,../../datasets/images/test/4573464738262686748_mfcc_80sec.jpg,4
../../datasets/images/test/8323065637499578353_melspectrogram_70sec.jpg,../../datasets/images/test/8323065637499578353_mfcc_70sec.jpg,1
../../datasets/images/test/805956045632481569_melspectrogram_60sec.jpg,../../datasets/images/test/805956045632481569_mfcc_60sec.jpg,4
../../datasets/images/test/2438200031829616698_melspectrogram_30sec.jpg,../../datasets/images/test/2438200031829616698_mfcc_30sec.jpg,4
../../datasets/images/test/4648439077209665781_melspectrogram_5sec.jpg,../../datasets/images/test/4648439077209665781_mfcc_5sec.jpg,0
../../datasets/images/test/4559782829550297022_melspectrogram_10sec.jpg,../../datasets/images/test/4559782829550297022_mfcc_10sec.jpg,7
../../datasets/images/test/1795173959378555277_melspectrogram_100sec.jpg,../../datasets/images/test/1795173959378555277_mfcc_100sec.jpg,7
../../datasets/images/test/1321010559980643154_melspectrogram_0sec.jpg,../../datasets/images/test/1321010559980643154_mfcc_0sec.jpg,7
../../datasets/images/test/2684431973371062583_melspectrogram_30sec.jpg,../../datasets/images/test/2684431973371062583_mfcc_30sec.jpg,7
../../datasets/images/test/633924799134971341_melspectrogram_10sec.jpg,../../datasets/images/test/633924799134971341_mfcc_10sec.jpg,6
../../datasets/images/test/5435166629761023088_melspectrogram_100sec.jpg,../../datasets/images/test/5435166629761023088_mfcc_100sec.jpg,7
../../datasets/images/test/4097086706610892682_melspectrogram_90sec.jpg,../../datasets/images/test/4097086706610892682_mfcc_90sec.jpg,6
../../datasets/images/test/5505172497977118005_melspectrogram_100sec.jpg,../../datasets/images/test/5505172497977118005_mfcc_100sec.jpg,3
../../datasets/images/test/2342235280191287157_melspectrogram_80sec.jpg,../../datasets/images/test/2342235280191287157_mfcc_80sec.jpg,5
../../datasets/images/test/472403950922034560_melspectrogram_70sec.jpg,../../datasets/images/test/472403950922034560_mfcc_70sec.jpg,5
../../datasets/images/test/6489641591570479839_melspectrogram_50sec.jpg,../../datasets/images/test/6489641591570479839_mfcc_50sec.jpg,7
../../datasets/images/test/3572668976126747548_melspectrogram_70sec.jpg,../../datasets/images/test/3572668976126747548_mfcc_70sec.jpg,7
../../datasets/images/test/5446049491501241006_melspectrogram_60sec.jpg,../../datasets/images/test/5446049491501241006_mfcc_60sec.jpg,5
../../datasets/images/test/5861554439168567008_melspectrogram_75sec.jpg,../../datasets/images/test/5861554439168567008_mfcc_75sec.jpg,8
../../datasets/images/test/6909381800872031524_melspectrogram_10sec.jpg,../../datasets/images/test/6909381800872031524_mfcc_10sec.jpg,4
../../datasets/images/test/8453027610951764737_melspectrogram_50sec.jpg,../../datasets/images/test/8453027610951764737_mfcc_50sec.jpg,7
../../datasets/images/test/460792733931793189_melspectrogram_10sec.jpg,../../datasets/images/test/460792733931793189_mfcc_10sec.jpg,3
../../datasets/images/test/7839405805260237932_melspectrogram_70sec.jpg,../../datasets/images/test/7839405805260237932_mfcc_70sec.jpg,7
../../datasets/images/test/8706208139651914044_melspectrogram_90sec.jpg,../../datasets/images/test/8706208139651914044_mfcc_90sec.jpg,7
../../datasets/images/test/8998127580457698378_melspectrogram_0sec.jpg,../../datasets/images/test/8998127580457698378_mfcc_0sec.jpg,7
../../datasets/images/test/4903705131282779493_melspectrogram_30sec.jpg,../../datasets/images/test/4903705131282779493_mfcc_30sec.jpg,7
../../datasets/images/test/8044925376257610978_melspectrogram_0sec.jpg,../../datasets/images/test/8044925376257610978_mfcc_0sec.jpg,7
../../datasets/images/test/3330147662238318893_melspectrogram_60sec.jpg,../../datasets/images/test/3330147662238318893_mfcc_60sec.jpg,7
../../datasets/images/test/3727259740353311964_melspectrogram_70sec.jpg,../../datasets/images/test/3727259740353311964_mfcc_70sec.jpg,2
../../datasets/images/test/5036639718858302352_melspectrogram_40sec.jpg,../../datasets/images/test/5036639718858302352_mfcc_40sec.jpg,7
../../datasets/images/test/71736756038930703_melspectrogram_0sec.jpg,../../datasets/images/test/71736756038930703_mfcc_0sec.jpg,7
../../datasets/images/test/8734303556379000690_melspectrogram_80sec.jpg,../../datasets/images/test/8734303556379000690_mfcc_80sec.jpg,7
../../datasets/images/test/2080970156847245372_melspectrogram_100sec.jpg,../../datasets/images/test/2080970156847245372_mfcc_100sec.jpg,2
../../datasets/images/test/9159747494710146040_melspectrogram_30sec.jpg,../../datasets/images/test/9159747494710146040_mfcc_30sec.jpg,7
../../datasets/images/test/2898838923549675030_melspectrogram_0sec.jpg,../../datasets/images/test/2898838923549675030_mfcc_0sec.jpg,7
../../datasets/images/test/6824941727203936548_melspectrogram_80sec.jpg,../../datasets/images/test/6824941727203936548_mfcc_80sec.jpg,2
../../datasets/images/test/7461180191036624396_melspectrogram_70sec.jpg,../../datasets/images/test/7461180191036624396_mfcc_70sec.jpg,7
../../datasets/images/test/736071478687912370_melspectrogram_80sec.jpg,../../datasets/images/test/736071478687912370_mfcc_80sec.jpg,7
../../datasets/images/test/4633807146284714277_melspectrogram_40sec.jpg,../../datasets/images/test/4633807146284714277_mfcc_40sec.jpg,7
../../datasets/images/test/5188574710587429074_melspectrogram_30sec.jpg,../../datasets/images/test/5188574710587429074_mfcc_30sec.jpg,0
../../datasets/images/test/8994298381966503423_melspectrogram_100sec.jpg,../../datasets/images/test/8994298381966503423_mfcc_100sec.jpg,2
../../datasets/images/test/2139219311904706568_melspectrogram_10sec.jpg,../../datasets/images/test/2139219311904706568_mfcc_10sec.jpg,5
../../datasets/images/test/2057397192877853654_melspectrogram_40sec.jpg,../../datasets/images/test/2057397192877853654_mfcc_40sec.jpg,7
../../datasets/images/test/1115516770174684101_melspectrogram_80sec.jpg,../../datasets/images/test/1115516770174684101_mfcc_80sec.jpg,7
../../datasets/images/test/8083043414886571888_melspectrogram_80sec.jpg,../../datasets/images/test/8083043414886571888_mfcc_80sec.jpg,7
../../datasets/images/test/6121182184875032374_melspectrogram_20sec.jpg,../../datasets/images/test/6121182184875032374_mfcc_20sec.jpg,4
../../datasets/images/test/9192440807324628250_melspectrogram_0sec.jpg,../../datasets/images/test/9192440807324628250_mfcc_0sec.jpg,2
../../datasets/images/test/2107971044397200063_melspectrogram_60sec.jpg,../../datasets/images/test/2107971044397200063_mfcc_60sec.jpg,5
../../datasets/images/test/8493058232266902312_melspectrogram_70sec.jpg,../../datasets/images/test/8493058232266902312_mfcc_70sec.jpg,4
../../datasets/images/test/5736309465420826020_melspectrogram_10sec.jpg,../../datasets/images/test/5736309465420826020_mfcc_10sec.jpg,7
../../datasets/images/test/2524510748442394104_melspectrogram_0sec.jpg,../../datasets/images/test/2524510748442394104_mfcc_0sec.jpg,7
../../datasets/images/test/5221550884596385830_melspectrogram_10sec.jpg,../../datasets/images/test/5221550884596385830_mfcc_10sec.jpg,3
../../datasets/images/test/4604336784267395684_melspectrogram_100sec.jpg,../../datasets/images/test/4604336784267395684_mfcc_100sec.jpg,4
../../datasets/images/test/4179917223431574451_melspectrogram_60sec.jpg,../../datasets/images/test/4179917223431574451_mfcc_60sec.jpg,7
../../datasets/images/test/7919676955833146902_melspectrogram_60sec.jpg,../../datasets/images/test/7919676955833146902_mfcc_60sec.jpg,7
../../datasets/images/test/4122700118250154451_melspectrogram_30sec.jpg,../../datasets/images/test/4122700118250154451_mfcc_30sec.jpg,5
../../datasets/images/test/5572748544651881399_melspectrogram_55sec.jpg,../../datasets/images/test/5572748544651881399_mfcc_55sec.jpg,8
../../datasets/images/test/4456376753226287340_melspectrogram_30sec.jpg,../../datasets/images/test/4456376753226287340_mfcc_30sec.jpg,3
../../datasets/images/test/4994388414728398754_melspectrogram_20sec.jpg,../../datasets/images/test/4994388414728398754_mfcc_20sec.jpg,7
../../datasets/images/test/4473473392936045880_melspectrogram_100sec.jpg,../../datasets/images/test/4473473392936045880_mfcc_100sec.jpg,7
../../datasets/images/test/3740995868221911994_melspectrogram_90sec.jpg,../../datasets/images/test/3740995868221911994_mfcc_90sec.jpg,7
../../datasets/images/test/6959418350605076226_melspectrogram_20sec.jpg,../../datasets/images/test/6959418350605076226_mfcc_20sec.jpg,7
../../datasets/images/test/7680424199614025234_melspectrogram_70sec.jpg,../../datasets/images/test/7680424199614025234_mfcc_70sec.jpg,7
../../datasets/images/test/5347235716769894937_melspectrogram_60sec.jpg,../../datasets/images/test/5347235716769894937_mfcc_60sec.jpg,4
../../datasets/images/test/4423676491671128384_melspectrogram_0sec.jpg,../../datasets/images/test/4423676491671128384_mfcc_0sec.jpg,1
../../datasets/images/test/6486459535987391240_melspectrogram_0sec.jpg,../../datasets/images/test/6486459535987391240_mfcc_0sec.jpg,7
../../datasets/images/test/5042118247540168848_melspectrogram_90sec.jpg,../../datasets/images/test/5042118247540168848_mfcc_90sec.jpg,7
../../datasets/images/test/7196898561658933927_melspectrogram_55sec.jpg,../../datasets/images/test/7196898561658933927_mfcc_55sec.jpg,9
../../datasets/images/test/863375949856784719_melspectrogram_60sec.jpg,../../datasets/images/test/863375949856784719_mfcc_60sec.jpg,1
../../datasets/images/test/3237704667611346295_melspectrogram_90sec.jpg,../../datasets/images/test/3237704667611346295_mfcc_90sec.jpg,7
../../datasets/images/test/1482933654037801848_melspectrogram_80sec.jpg,../../datasets/images/test/1482933654037801848_mfcc_80sec.jpg,7
../../datasets/images/test/9192037608708551104_melspectrogram_20sec.jpg,../../datasets/images/test/9192037608708551104_mfcc_20sec.jpg,1
../../datasets/images/test/7181698618210679143_melspectrogram_80sec.jpg,../../datasets/images/test/7181698618210679143_mfcc_80sec.jpg,7
../../datasets/images/test/887136242343573016_melspectrogram_35sec.jpg,../../datasets/images/test/887136242343573016_mfcc_35sec.jpg,0
../../datasets/images/test/5910091347405073746_melspectrogram_90sec.jpg,../../datasets/images/test/5910091347405073746_mfcc_90sec.jpg,7
../../datasets/images/test/8268034878175051668_melspectrogram_10sec.jpg,../../datasets/images/test/8268034878175051668_mfcc_10sec.jpg,7
../../datasets/images/test/3495118530739384583_melspectrogram_10sec.jpg,../../datasets/images/test/3495118530739384583_mfcc_10sec.jpg,3
../../datasets/images/test/1043603408955842702_melspectrogram_90sec.jpg,../../datasets/images/test/1043603408955842702_mfcc_90sec.jpg,2
../../datasets/images/test/9056160256657381981_melspectrogram_70sec.jpg,../../datasets/images/test/9056160256657381981_mfcc_70sec.jpg,1
../../datasets/images/test/5625039907657519166_melspectrogram_10sec.jpg,../../datasets/images/test/5625039907657519166_mfcc_10sec.jpg,7
../../datasets/images/test/1781636714000487165_melspectrogram_20sec.jpg,../../datasets/images/test/1781636714000487165_mfcc_20sec.jpg,4
../../datasets/images/test/1002790179495331332_melspectrogram_70sec.jpg,../../datasets/images/test/1002790179495331332_mfcc_70sec.jpg,3
../../datasets/images/test/4432837769140614118_melspectrogram_90sec.jpg,../../datasets/images/test/4432837769140614118_mfcc_90sec.jpg,7
../../datasets/images/test/7869712150073170725_melspectrogram_20sec.jpg,../../datasets/images/test/7869712150073170725_mfcc_20sec.jpg,7
../../datasets/images/test/1836069388610052831_melspectrogram_100sec.jpg,../../datasets/images/test/1836069388610052831_mfcc_100sec.jpg,7
../../datasets/images/test/8084451893151694960_melspectrogram_60sec.jpg,../../datasets/images/test/8084451893151694960_mfcc_60sec.jpg,7
../../datasets/images/test/1209281621759657677_melspectrogram_100sec.jpg,../../datasets/images/test/1209281621759657677_mfcc_100sec.jpg,5
../../datasets/images/test/1404843262724185852_melspectrogram_70sec.jpg,../../datasets/images/test/1404843262724185852_mfcc_70sec.jpg,3
../../datasets/images/test/4469330921034474879_melspectrogram_90sec.jpg,../../datasets/images/test/4469330921034474879_mfcc_90sec.jpg,7
../../datasets/images/test/2558398454434848160_melspectrogram_30sec.jpg,../../datasets/images/test/2558398454434848160_mfcc_30sec.jpg,7
../../datasets/images/test/1262664985821562374_melspectrogram_10sec.jpg,../../datasets/images/test/1262664985821562374_mfcc_10sec.jpg,7
../../datasets/images/test/7461370111658095029_melspectrogram_0sec.jpg,../../datasets/images/test/7461370111658095029_mfcc_0sec.jpg,5
../../datasets/images/test/4907760848200152629_melspectrogram_20sec.jpg,../../datasets/images/test/4907760848200152629_mfcc_20sec.jpg,5
../../datasets/images/test/6927847654839167364_melspectrogram_100sec.jpg,../../datasets/images/test/6927847654839167364_mfcc_100sec.jpg,7
../../datasets/images/test/505031370308687471_melspectrogram_100sec.jpg,../../datasets/images/test/505031370308687471_mfcc_100sec.jpg,1
../../datasets/images/test/7927045115786067788_melspectrogram_20sec.jpg,../../datasets/images/test/7927045115786067788_mfcc_20sec.jpg,2
../../datasets/images/test/7206561773496860009_melspectrogram_0sec.jpg,../../datasets/images/test/7206561773496860009_mfcc_0sec.jpg,7
../../datasets/images/test/7639285897709790463_melspectrogram_20sec.jpg,../../datasets/images/test/7639285897709790463_mfcc_20sec.jpg,1
../../datasets/images/test/1115516770174684101_melspectrogram_40sec.jpg,../../datasets/images/test/1115516770174684101_mfcc_40sec.jpg,7
../../datasets/images/test/3586455328300536381_melspectrogram_20sec.jpg,../../datasets/images/test/3586455328300536381_mfcc_20sec.jpg,7
../../datasets/images/test/2410691002915854738_melspectrogram_90sec.jpg,../../datasets/images/test/2410691002915854738_mfcc_90sec.jpg,7
../../datasets/images/test/6851550540597743431_melspectrogram_50sec.jpg,../../datasets/images/test/6851550540597743431_mfcc_50sec.jpg,2
../../datasets/images/test/460368595363437455_melspectrogram_30sec.jpg,../../datasets/images/test/460368595363437455_mfcc_30sec.jpg,9
../../datasets/images/test/191485500766040549_melspectrogram_0sec.jpg,../../datasets/images/test/191485500766040549_mfcc_0sec.jpg,7
../../datasets/images/test/3423460324814755962_melspectrogram_100sec.jpg,../../datasets/images/test/3423460324814755962_mfcc_100sec.jpg,1
../../datasets/images/test/2342235280191287157_melspectrogram_60sec.jpg,../../datasets/images/test/2342235280191287157_mfcc_60sec.jpg,5
../../datasets/images/test/4650696120159999678_melspectrogram_100sec.jpg,../../datasets/images/test/4650696120159999678_mfcc_100sec.jpg,7
../../datasets/images/test/3284453846485178341_melspectrogram_100sec.jpg,../../datasets/images/test/3284453846485178341_mfcc_100sec.jpg,1
../../datasets/images/test/6970952417424973638_melspectrogram_70sec.jpg,../../datasets/images/test/6970952417424973638_mfcc_70sec.jpg,7
../../datasets/images/test/5902923057158865128_melspectrogram_20sec.jpg,../../datasets/images/test/5902923057158865128_mfcc_20sec.jpg,7
../../datasets/images/test/522341821835508762_melspectrogram_80sec.jpg,../../datasets/images/test/522341821835508762_mfcc_80sec.jpg,7
../../datasets/images/test/4942829564949208431_melspectrogram_10sec.jpg,../../datasets/images/test/4942829564949208431_mfcc_10sec.jpg,1
../../datasets/images/test/3218590377885917592_melspectrogram_50sec.jpg,../../datasets/images/test/3218590377885917592_mfcc_50sec.jpg,7
../../datasets/images/test/6459217819210489861_melspectrogram_20sec.jpg,../../datasets/images/test/6459217819210489861_mfcc_20sec.jpg,7
../../datasets/images/test/6275650993646698495_melspectrogram_0sec.jpg,../../datasets/images/test/6275650993646698495_mfcc_0sec.jpg,7
../../datasets/images/test/1317009338289394675_melspectrogram_80sec.jpg,../../datasets/images/test/1317009338289394675_mfcc_80sec.jpg,4
../../datasets/images/test/6900235368204154465_melspectrogram_50sec.jpg,../../datasets/images/test/6900235368204154465_mfcc_50sec.jpg,4
../../datasets/images/test/2609117268774512394_melspectrogram_10sec.jpg,../../datasets/images/test/2609117268774512394_mfcc_10sec.jpg,4
../../datasets/images/test/5091530227002217952_melspectrogram_20sec.jpg,../../datasets/images/test/5091530227002217952_mfcc_20sec.jpg,7
../../datasets/images/test/3060081065892296002_melspectrogram_30sec.jpg,../../datasets/images/test/3060081065892296002_mfcc_30sec.jpg,5
../../datasets/images/test/6632299098172727325_melspectrogram_70sec.jpg,../../datasets/images/test/6632299098172727325_mfcc_70sec.jpg,5
../../datasets/images/test/145566473358172151_melspectrogram_20sec.jpg,../../datasets/images/test/145566473358172151_mfcc_20sec.jpg,7
../../datasets/images/test/4927154925510801056_melspectrogram_0sec.jpg,../../datasets/images/test/4927154925510801056_mfcc_0sec.jpg,7
../../datasets/images/test/4187246866859656720_melspectrogram_60sec.jpg,../../datasets/images/test/4187246866859656720_mfcc_60sec.jpg,7
../../datasets/images/test/881822995553936995_melspectrogram_60sec.jpg,../../datasets/images/test/881822995553936995_mfcc_60sec.jpg,7
../../datasets/images/test/6990245306567408830_melspectrogram_10sec.jpg,../../datasets/images/test/6990245306567408830_mfcc_10sec.jpg,4
../../datasets/images/test/6961429333950706181_melspectrogram_90sec.jpg,../../datasets/images/test/6961429333950706181_mfcc_90sec.jpg,7
../../datasets/images/test/6472648774567567357_melspectrogram_0sec.jpg,../../datasets/images/test/6472648774567567357_mfcc_0sec.jpg,1
../../datasets/images/test/4633807146284714277_melspectrogram_0sec.jpg,../../datasets/images/test/4633807146284714277_mfcc_0sec.jpg,7
../../datasets/images/test/8712967409600649545_melspectrogram_80sec.jpg,../../datasets/images/test/8712967409600649545_mfcc_80sec.jpg,7
../../datasets/images/test/7313616841703272716_melspectrogram_40sec.jpg,../../datasets/images/test/7313616841703272716_mfcc_40sec.jpg,7
../../datasets/images/test/1688802883063985136_melspectrogram_0sec.jpg,../../datasets/images/test/1688802883063985136_mfcc_0sec.jpg,7
../../datasets/images/test/2448780857487472660_melspectrogram_0sec.jpg,../../datasets/images/test/2448780857487472660_mfcc_0sec.jpg,1
../../datasets/images/test/7927045115786067788_melspectrogram_80sec.jpg,../../datasets/images/test/7927045115786067788_mfcc_80sec.jpg,2
../../datasets/images/test/3215721408900501720_melspectrogram_60sec.jpg,../../datasets/images/test/3215721408900501720_mfcc_60sec.jpg,7
../../datasets/images/test/7169869313051015565_melspectrogram_100sec.jpg,../../datasets/images/test/7169869313051015565_mfcc_100sec.jpg,4
../../datasets/images/test/5704220236907595863_melspectrogram_40sec.jpg,../../datasets/images/test/5704220236907595863_mfcc_40sec.jpg,7
../../datasets/images/test/3761711838286139979_melspectrogram_0sec.jpg,../../datasets/images/test/3761711838286139979_mfcc_0sec.jpg,5
../../datasets/images/test/7900641597764190494_melspectrogram_0sec.jpg,../../datasets/images/test/7900641597764190494_mfcc_0sec.jpg,5
../../datasets/images/test/8065392814703097114_melspectrogram_70sec.jpg,../../datasets/images/test/8065392814703097114_mfcc_70sec.jpg,7
../../datasets/images/test/1848301874483272345_melspectrogram_35sec.jpg,../../datasets/images/test/1848301874483272345_mfcc_35sec.jpg,9
../../datasets/images/test/7265284720775549261_melspectrogram_20sec.jpg,../../datasets/images/test/7265284720775549261_mfcc_20sec.jpg,7
../../datasets/images/test/105464808853881867_melspectrogram_10sec.jpg,../../datasets/images/test/105464808853881867_mfcc_10sec.jpg,7
../../datasets/images/test/3853878048966500422_melspectrogram_0sec.jpg,../../datasets/images/test/3853878048966500422_mfcc_0sec.jpg,7
